siren,siret_siege,nom_entreprise,personne_morale,entreprise_cessee,statut_rcs,forme_juridique,categorie_juridique,code_naf,libelle_code_naf,domaine_activite,tranche_effectif,effectif_min,effectif_max,annee_effectif,date_creation,ville,code_postal,code_commune,adresse_ligne_1,adresse_ligne_2,departement
480985159,48098515900015,IRIS CONSEIL REGIONS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,2005-01-20,MONTIGNY-LE-BRETONNEUX,78180,78423,10 RUE JOEL LE THEULE,,78
402805527,40280552700627,SIGNIFY FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.69A,Commerce de gros (commerce interentreprises) de matériel électrique,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1995-10-15,SURESNES,92150,92073,33 RUE DE VERDUN,,78
409613031,40961303101161,ROUAFI,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,47.71Z,Commerce de détail d'habillement en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2022,1996-10-25,PARIS,75017,75117,130 AVENUE DE VILLIERS,,78
829234251,82923425100017,LES COLORIES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,88.91A,Accueil de jeunes enfants,Action sociale sans hébergement,22,100,199,2023,2017-04-25,CHAVENAY,78450,78152,13 RUE DE LA MAIRIE,,78
441194164,44119416400048,SASD SAS DIERICK,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.11B,Commerce d'alimentation générale,"Commerce de détail, à l'exception des automobiles et des motocycles",31,200,249,2022,2002-02-22,CHATOU,78400,78146,10 AVENUE LARCHER,,78
552025314,55202531402366,COLAS SA,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,42.11Z,Construction de routes et autoroutes,Génie civil,32,250,499,2023,1955-01-01,PARIS,75015,75115,1 RUE DU COLONEL PIERRE AVIA,,78
304318454,30431845400499,BESSON CHAUSSURES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.72A,Commerce de détail de la chaussure,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,1975-01-01,AUBIERE,63170,63014,1 AVENUE DES FRERES MONTGOLFIER,,78
407510197,40751019700020,SAINT CHRISTOPHE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,56.10C,Restauration de type rapide,Restauration,21,50,99,2022,1996-05-22,PUISEUX-PONTOISE,95650,95510,ZAC DU MOULIN A VENT,,78
432362101,43236210100482,NHC SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,86.90F,Activités de santé humaine non classées ailleurs,Activités pour la santé humaine,32,250,499,2022,2000-07-26,EMERAINVILLE,77184,77169,16 RUE VLADIMIR JANKELEVITCH,,78
775692015,77569201500693,AFT,True,0,Non inscrit,Association déclarée,9220,85.60Z,Activités de soutien à l'enseignement,Enseignement,21,50,99,2022,1900-01-01,PARIS,75017,75117,82 RUE CARDINET,,78
217803972,21780397200017,COMMUNE DE MESNIL ST DENIS,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,22,100,199,2022,1980-01-01,LE MESNIL-SAINT-DENIS,78320,78397,1 RUE HENRI HUSSON,,78
957502099,95750209900089,GCAT GPT COOPERATIF DES AVEUGLES TRAVAILLEURS,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,32.99Z,Autres activités manufacturières n.c.a.,Autres industries manufacturières,21,50,99,2023,1957-01-01,VAULX-EN-VELIN,69120,69256,6 RUE FULGENCIO GIMENEZ,,78
439555509,43955550900025,SOC NOUVELLE DE LA CLINIQUE DU MESNIL,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,86.10Z,Activités hospitalières,Activités pour la santé humaine,22,100,199,2022,2001-10-15,L'UNION,31240,31561,ALLEE DE RONCEVAUX,,78
445225113,44522511300015,LE MOULIN A MIEL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.29Z,Autres commerces de détail alimentaires en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,2003-01-29,SEVREMOINE,49230,49301,LD BEAU RIVAGE,,78
697380194,69738019400012,L'INDUSTRIELLE DU BETON,True,0,Inscrit,"SAS, société par actions simplifiée",5710,23.61Z,Fabrication d'éléments en béton pour la construction,Fabrication d'autres produits minéraux non métalliques,22,100,199,2023,1900-01-01,BORAN-SUR-OISE,60820,60086,ROUTE DE PRECY,,78
417350386,41735038600120,ELANCO FRANCE SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,21.20Z,Fabrication de préparations pharmaceutiques,Industrie pharmaceutique,32,250,499,2022,1982-09-06,SEVRES,92310,92072,3 AVENUE DE LA CRISTALLERIE,"3-5-CRISCO UNO, BATIMENT C",78
197804222,19780422200028,LYCEE GENERAL ET TECHNOLOGIQUE F VILLON,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,22,100,199,2022,1971-03-19,LES MUREAUX,78130,78440,RUE SALVADOR ALLENDE,,78
160000170,16000017000037,C2RMF CENTRE DE RECHERCHE ET DE RESTAURATION DES MUSEES DE FRANCE,True,0,Non inscrit,Service déconcentré à compétence nationale d'un ministère (hors Défense),7160,91.02Z,Gestion des musées,"Bibliothèques, archives, musées et autres activités culturelles",22,100,199,2022,1999-01-01,PARIS,75001,75101,14 QUAI FRANCOIS MITTERRAND,PALAIS DU LOUVRE-PORTE DES LIONS,78
392294252,39229425200110,GINGER LECES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,74.90B,"Activités spécialisées, scientifiques et techniques diverses","Autres activités spécialisées, scientifiques et techniques",21,50,99,2023,1993-06-30,SAINT-JULIEN-LES-METZ,57070,57616,1 RUE DE BORT LES ORGUES,,78
750872616,75087261600065,INSERXO,True,0,Non inscrit,Association déclarée,9220,94.99Z,Autres organisations fonctionnant par adhésion volontaire,Activités des organisations associatives,21,50,99,2022,2012-04-03,ISSY-LES-MOULINEAUX,92130,92040,255 QUAI DE LA BATAILLE DE STALINGRAD,CHEZ SODEXO,78
532540150,53254015000036,SOLETANCHE FREYSSINET SERVICES,True,0,Inscrit,Société en nom collectif,5202,42.91Z,Construction d'ouvrages maritimes et fluviaux,Génie civil,31,200,249,2022,2011-05-16,RUEIL-MALMAISON,92500,92063,280 AVENUE NAPOLEON BONAPARTE,,78
439237637,43923763700038,CLEAN FIVE,True,0,Inscrit,"EURL, entreprise unipersonnelle à responsabilité limitée",5498,81.22Z,Autres activités de nettoyage des bâtiments et nettoyage industriel,Services relatifs aux bâtiments et aménagement paysager,21,50,99,2022,2001-09-22,PUTEAUX,92800,92062,37 RUE VOLTAIRE,,78
811020098,81102009800026,CARGILL CORPORATE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux ; conseil de gestion,21,50,99,2022,2015-04-17,PUTEAUX,92800,92062,102 TERRASSE BOIELDIEU,TOUR W,78
197801798,19780179800020,COLLEGE J-B DE LA QUINTINYE,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1969-04-03,NOISY-LE-ROI,78590,78455,1 PLACE JEAN DE LA QUINTINIE,,78
197802580,19780258000013,COLLEGE COLETTE,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1970-03-19,SARTROUVILLE,78500,78586,105 AVENUE DE TOBROUK,,78
443977269,44397726900036,EST MAINTENANCE SERVICE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,43.21A,Travaux d'installation électrique dans tous locaux,Travaux de construction spécialisés,22,100,199,2022,2002-10-30,NORROY-LE-VENEUR,57140,57511,4 RUE DE LA FONTAINE CHAUDRON,,78
853981421,85398142100011,VELOGIK MANAGEMENT + MAINTENANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,77.21Z,Location et location-bail d'articles de loisirs et de sport,Activités de location et location-bail,21,50,99,2023,2019-09-05,IVRY-SUR-SEINE,94200,94041,128 B AVENUE JEAN JAURES,,78
432411502,43241150200045,RESERVOIR PROD,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,59.11A,Production de films et de programmes pour la télévision,"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale",21,50,99,2022,2000-07-11,PARIS,75007,75107,46 AVENUE DE BRETEUIL,,78
528616584,52861658400017,NAVBLUE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2022,2010-12-26,BLAGNAC,31700,31069,1 ROND-POINT MAURICE BELLONTE,,78
415074319,41507431900054,MCA TECHNOLOGY,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.51Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels","Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1998-01-05,CRETEIL,94000,94028,50 RUE EUGENE DUPUIS,ZONE EUROPARC,78
324275650,32427565000012,NAVITOUR VOYAGES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,79.11Z,Activités des agences de voyage,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",22,100,199,2023,1982-01-19,POINTE-A-PITRE,97110,97120,11 RUE ACHILLE RENE BOISNEUF,,78
493666119,49366611900026,O2 ST QUENTIN,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,81.21Z,Nettoyage courant des bâtiments,Services relatifs aux bâtiments et aménagement paysager,21,50,99,2023,2006-11-13,MONTIGNY-LE-BRETONNEUX,78180,78423,3 RUE JOEL LE THEULE,,78
830867750,83086775000044,HYPERION DEVELOPPEMENT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,64.20Z,Activités des sociétés holding,"Activités des services financiers, hors assurance et caisses de retraite",21,50,99,2023,2017-07-07,VELIZY-VILLACOUBLAY,78140,78640,17 RUE PAUL DAUTIER,,78
457504694,45750469400243,GAN PATRIMOINE,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,66.22Z,Activités des agents et courtiers d'assurances,Activités auxiliaires de services financiers et d'assurance,32,250,499,2023,1957-01-01,LILLE,59777,59350,150 RUE D'ATHENES,EURALILLE,78
523329837,52332983700026,OSAC APAVE AEROSERVICES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,74.90B,"Activités spécialisées, scientifiques et techniques diverses","Autres activités spécialisées, scientifiques et techniques",22,100,199,2022,2010-06-28,ISSY-LES-MOULINEAUX,92130,92040,14 BOULEVARD DES FRERES VOISIN,BATIMENT B - ZENEO,78
393801394,39380139400056,EBS LE RELAIS VAL DE SEINE,True,0,Inscrit,Autre SA coopérative à conseil d'administration,5560,47.79Z,Commerce de détail de biens d'occasion en magasin,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2022,1994-02-01,CHANTELOUP-LES-VIGNES,78570,78138,15 RUE PANHARD LEVASSOR,ECOPARC DES CETTONS SECTEUR 1 JAUNE,78
514333251,51433325100015,HELIOS TRANSPORT,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,49.39B,Autres transports routiers de voyageurs,Transports terrestres et transport par conduites,21,50,99,2022,2009-08-01,TRAPPES,78190,78621,5 RUE MAURICE THOREZ,PROMOPOLE,78
417713690,41771369000028,AIRMAX GROUPE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,33.12Z,Réparation de machines et équipements mécaniques,Réparation et installation de machines et d'équipements,21,50,99,2022,1998-02-01,BOURGES,18000,18033,10 RUE ISAAC NEWTON,PARC D'ACTIVITE ESPRIT 1,78
410708341,41070834100095,ID NUMERIQUE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.51Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels","Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1997-02-01,VANNES,56000,56260,22 RUE JEAN GUYOMARC'H,Z.A. PENTAPARC,78
522867969,52286796900050,NETSER,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,81.21Z,Nettoyage courant des bâtiments,Services relatifs aux bâtiments et aménagement paysager,21,50,99,2022,2010-05-30,FEUCHEROLLES,78810,78233,13 RUE DE LA PORTE NEUVE,,78
442520375,44252037500043,GENEDIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,77.29Z,Location et location-bail d'autres biens personnels et domestiques,Activités de location et location-bail,22,100,199,2023,2002-07-01,VENISSIEUX,69200,69259,2 RUE GABRIEL BOURDARIAS,PARC BOURDARIAS,78
480011360,48001136000025,DT LYON DAIMLER TRUCK RETAIL LYON,True,0,Inscrit,"SAS, société par actions simplifiée",5710,45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce et réparation d'automobiles et de motocycles,22,100,199,2022,2004-12-13,GENAS,69740,69277,530 RUE ANTOINE PINAY,ZAC LES GRANDES TERRES,78
819524752,81952475200204,MICROSTARS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,88.91A,Accueil de jeunes enfants,Action sociale sans hébergement,31,200,249,2023,2016-04-01,PARIS,75015,75115,3 RUE DE L'ARRIVEE,,78
397650409,39765040900014,GUYANCOURT DRIVE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.10C,Restauration de type rapide,Restauration,21,50,99,2023,1994-07-01,GUYANCOURT,78280,78297,12 AVENUE DE L'EUROPE,,78
401064480,40106448000023,LAFFITTE SANTE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,1995-03-17,DEVECEY,25870,25200,ZONE INDUSTRIELLE,,78
217805456,21780545600019,COMMUNE DE SAINT CYR L ECOLE,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2022,1980-01-01,SAINT-CYR-L'ECOLE,78210,78545,SQUARE DE L’HOTEL DE VILLE,,78
398409284,39840928400021,AFJS ASS JEUNES SPORTIFS REGION ILE DE FRANCE,True,0,Non inscrit,Association déclarée,9220,85.59A,Formation continue d'adultes,Enseignement,21,50,99,2022,1994-07-01,SAINT-GERMAIN-EN-LAYE,78100,78551,4 B AV PRESIDENT J KENNEDY,,78
351714431,35171443100076,PHONE EXPRESS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41C,Location de camions avec chauffeur,Transports terrestres et transport par conduites,31,200,249,2022,1989-09-01,OLIVET,45160,45232,10 RUE DE BEUVRON,QUARTIER DES AULNAIES,78
444410773,44441077300253,MY AUCHAN,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.11D,Supermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,2002-11-21,VILLENEUVE-D'ASCQ,59491,59009,200 RUE DE LA RECHERCHE,,91
320758428,32075842800108,PARTICULIER ET FINANCES EDITIONS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.14Z,Édition de revues et périodiques,Édition,21,50,99,2022,1981-01-01,PARIS,75009,75109,23 RUE DE PROVENCE,23-25,91
418597175,41859717500086,CTID,True,0,Inscrit,"SAS, société par actions simplifiée",5710,55.10Z,Hôtels et hébergement similaire,Hébergement,21,50,99,2022,1998-04-01,PARIS,75008,75108,10 RUE DE MADRID,,91
490073723,49007372300762,MPS FRANCE SAS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,66.19B,"Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a.",Activités auxiliaires de services financiers et d'assurance,21,50,99,2023,2006-05-11,PARIS,75009,75109,32 RUE DE TREVISE,,91
441480167,44148016700010,ALPINE CARS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,31,200,249,2022,2002-04-02,LES ULIS,91940,91692,14 AVENUE DES TROPIQUES,ZA COURTABOEUF 2,91
313872764,31387276400052,GH2E GAILLARD HUTEAU ESSONNE ELECTRICITE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,42.21Z,Construction de réseaux pour fluides,Génie civil,21,50,99,2022,1978-01-01,BONDOUFLE,91070,91086,9 RUE HENRI DUNANT,,91
323420349,32342034900058,SCOPING SA SCOPING - SOCIETE DE COORDINATION D'ORDONNANCEMENT DE PILOTAGE ET D'INGENIERIE,True,0,Inscrit,SA à participation ouvrière à conseil d'administration,5505,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2022,1982-01-01,MASSY,91300,91377,15 AVENUE EMILE BAUDOT,IMMEUBLE LE BERGSON,91
809822935,80982293500296,ALTITUDE INFRASTRUCTURE THD,True,0,Inscrit,"SAS, société par actions simplifiée",5710,61.90Z,Autres activités de télécommunication,Télécommunications,22,100,199,2023,2015-02-17,COURBEVOIE,92400,92026,1 B PLACE DE LA DEFENSE,TOUR TRINITY,91
596120170,59612017000011,CHAVIGNY DISTRIBUTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1961-04-26,SAINT-OUEN,41100,41226,74 ROUTE DE PARIS,,91
439290685,43929068500130,TECHEM SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,Travaux de construction spécialisés,22,100,199,2023,2001-07-01,CHATENAY-MALABRY,92290,92019,378 AVENUE DE LA DIVISION LECLERC,378-380,91
775721392,77572139200360,SRRHU SEVIA,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,38.12Z,Collecte des déchets dangereux,"Collecte, traitement et élimination des déchets ; récupération",22,100,199,2022,1900-01-01,ECQUEVILLY,78920,78206,RUE DES FONTENELLES,ZI DU PETIT PARC VOIE C,91
418419438,41841943800050,AAE ABEILLES AIDE ET ENTRAIDE,True,0,Non inscrit,Association déclarée d'insertion par l'économique,9221,78.30Z,Autre mise à disposition de ressources humaines,Activités liées à l'emploi,22,100,199,2022,1998-01-01,DRAVEIL,91210,91201,125 RUE FERDINAND BUISSON,,91
308286020,30828602000059,MC HABITAT,True,0,Inscrit,Autre SA coopérative à conseil d'administration,5560,68.20A,Location de logements,Activités immobilières,21,50,99,2022,1959-01-01,CHELLES,77500,77108,2 RUE WLADISLAW PUSZ,,91
403179781,40317978100188,GUTENBERG NETWORKS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,73.11Z,Activités des agences de publicité,Publicité et études de marché,31,200,249,2023,1995-12-01,BOULOGNE-BILLANCOURT,92100,92012,62 B RUE DES PEUPLIERS,,91
381873256,38187325600048,SARTORIUS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,33.13Z,Réparation de matériels électroniques et optiques,Réparation et installation de machines et d'équipements,22,100,199,2022,1991-03-19,DOURDAN,91410,91200,2 RUE ANTOINE LAURENT DE LAVOISIER,ZONE D'ACTIVITE DE LA GAUDREE,91
429512213,42951221300019,LOGISTIQUE SPORTS ET LOISIRS,True,0,Inscrit,Société en nom collectif,5202,52.10B,Entreposage et stockage non frigorifique,Entreposage et services auxiliaires des transports,31,200,249,2022,2000-02-02,LONGJUMEAU,91160,91345,2 RUE VICTOR HUGO,,91
420385403,42038540300050,ASTRE FRANCE,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,21,50,99,2022,1998-09-01,LE PLESSIS-PATE,91220,91494,1 RUE DE LA MARE AUX JONCS,ZAC DE LA TREMBLAIE,91
967505660,96750566000068,COMMERCE RECHANGE AUTOMOBILES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,45.31Z,Commerce de gros d'équipements automobiles,Commerce et réparation d'automobiles et de motocycles,32,250,499,2023,1967-01-01,CHAPONNAY,69970,69270,Z I  DE CHAPOTIN,PARC D'AFFAIRES,91
301364824,30136482400641,ECONOCOM FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,77.33Z,Location et location-bail de machines de bureau et de matériel informatique,Activités de location et location-bail,22,100,199,2022,1974-01-01,PUTEAUX,92800,92062,40 QUAI DE DION BOUTON,,91
572126043,57212604300791,ANTARGAZ,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.71Z,Commerce de gros (commerce interentreprises) de combustibles et de produits annexes,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1900-01-01,COURBEVOIE,92400,92026,4 PLACE VICTOR HUGO,IMMEUBLE REFLEX LES RENARDIERES,91
377791223,37779122300169,ASICS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.42Z,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2023,1990-04-01,LATTES,34970,34129,1310 AVENUE DES PLATANES,,91
812398881,81239888100027,BS INVEST,True,0,Inscrit,"SAS, société par actions simplifiée",5710,29.20Z,Fabrication de carrosseries et remorques,Industrie automobile,21,50,99,2022,2015-07-02,YFFINIAC,22120,22389,RUE DU POMPIN,Z.A DE L'ECLUSE,91
844473256,84447325600031,LYNXEO AEROSPACE & HEALTHCARE FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,27.32Z,Fabrication d'autres fils et câbles électroniques ou électriques,Fabrication d'équipements électriques,31,200,249,2023,2018-10-29,PUTEAUX,92800,92062,52 AVENUE DU GENERAL DE GAULLE,,91
802775361,80277536100016,NORMEC ABIOLAB,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.20B,"Analyses, essais et inspections techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2023,2014-06-06,MONTBONNOT-SAINT-MARTIN,38330,38249,60 ALLEE SAINT EXUPERY,,91
419553748,41955374800015,J.C. COISNON SARL,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,46.21Z,"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail","Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1998-07-01,LE MEREVILLOIS,91660,91390,FERME DE MENNESSARD,,91
